24   0   417207   369673   464741  8.0  7.1  8.9   135669   103424   167914 10.1  7.7 12.5    94495    66841   122149  9.5  6.7 12.3  49781  48104  51457   33599   18466   48733  9.7  5.3 14.1 Maryland                                      MD est99_MD.dat 11OCT2002
24   1     9270     7000    11540 13.4 10.1 16.6     2560     1743     3378 16.9 11.5 22.3     1822     1144     2500 16.0 10.1 22.0  30213  28270  32290                                        Allegany County                               MD est99_MD.dat 11OCT2002
24   3    24961    18985    30937  5.2  4.0  6.5     8467     5814    11121  6.9  4.7  9.1     5863     3705     8021  6.5  4.1  8.9  57922  54430  61637                                        Anne Arundel County                           MD est99_MD.dat 11OCT2002
24   5    49875    38084    61667  6.7  5.1  8.3    15505    10653    20356  8.8  6.0 11.5    10117     6420    13814  7.7  4.9 10.5  47172  44422  50093                                        Baltimore County                              MD est99_MD.dat 11OCT2002
24   9     4125     3078     5172  5.5  4.1  6.9     1617     1090     2144  7.4  5.0  9.8     1093      685     1501  6.5  4.1  8.9  62303  58313  66566                                        Calvert County                                MD est99_MD.dat 11OCT2002
24  11     3018     2264     3772 10.2  7.7 12.8     1067      722     1412 13.5  9.1 17.9      824      515     1133 13.7  8.5 18.8  36158  33881  38588                                        Caroline County                               MD est99_MD.dat 11OCT2002
24  13     6495     4868     8123  4.4  3.3  5.5     2427     1634     3219  5.8  3.9  7.7     1584      985     2183  5.0  3.1  6.9  58295  54619  62220                                        Carroll County                                MD est99_MD.dat 11OCT2002
24  15     6306     4780     7831  7.4  5.6  9.2     2399     1643     3154 10.2  7.0 13.4     1616     1021     2211  9.2  5.8 12.5  47997  45027  51163                                        Cecil County                                  MD est99_MD.dat 11OCT2002
24  17     7760     5839     9681  6.5  4.9  8.1     3013     2050     3977  8.7  5.9 11.5     2101     1327     2875  8.1  5.1 11.1  57408  53791  61267                                        Charles County                                MD est99_MD.dat 11OCT2002
24  19     3934     2965     4903 13.0  9.8 16.2     1226      833     1618 17.3 11.7 22.8      954      598     1310 17.7 11.1 24.3  31707  29699  33852                                        Dorchester County                             MD est99_MD.dat 11OCT2002
24  21     9655     7287    12022  5.0  3.8  6.2     3435     2327     4542  6.4  4.4  8.5     2204     1378     3030  5.6  3.5  7.7  58213  54589  62079                                        Frederick County                              MD est99_MD.dat 11OCT2002
24  23     3918     2948     4888 13.3 10.0 16.6     1258      854     1662 17.1 11.6 22.6      958      602     1314 17.3 10.9 23.7  31519  29552  33617                                        Garrett County                                MD est99_MD.dat 11OCT2002
24  25    11944     9051    14836  5.5  4.1  6.8     4285     2933     5636  7.0  4.8  9.3     2769     1749     3789  6.1  3.9  8.4  55421  52008  59059                                        Harford County                                MD est99_MD.dat 11OCT2002
24  27     9629     7262    11996  3.9  2.9  4.8     3505     2360     4649  5.0  3.4  6.7     2283     1417     3149  4.4  2.8  6.1  72548  67948  77459                                        Howard County                                 MD est99_MD.dat 11OCT2002
24  29     1854     1355     2353 10.2  7.4 12.9      546      347      745 13.9  8.9 19.0      437      259      615 14.4  8.5 20.2  38238  35860  40774                                        Kent County                                   MD est99_MD.dat 11OCT2002
24  31    45938    34962    56913  5.3  4.0  6.5    14830    10163    19498  6.7  4.6  8.8     9843     6231    13455  6.1  3.9  8.3  68638  64492  73052                                        Montgomery County                             MD est99_MD.dat 11OCT2002
24  33    61638    47066    76210  7.8  6.0  9.7    20929    14369    27489  9.9  6.8 12.9    14053     8921    19185  9.1  5.8 12.4  50725  47630  54020                                        Prince George's County                        MD est99_MD.dat 11OCT2002
24  35     2540     1908     3171  6.3  4.7  7.9      885      596     1175  8.6  5.8 11.5      625      388      862  8.2  5.1 11.2  53877  50517  57461                                        Queen Anne's County                           MD est99_MD.dat 11OCT2002
24  37     6209     4687     7732  7.4  5.6  9.2     2320     1590     3050  9.7  6.6 12.7     1591     1007     2175  9.0  5.7 12.3  52748  49460  56255                                        St. Mary's County                             MD est99_MD.dat 11OCT2002
24  39     3644     2706     4582 18.2 13.5 22.9      993      663     1323 22.0 14.7 29.3      780      484     1076 23.4 14.5 32.3  27916  26088  29872                                        Somerset County                               MD est99_MD.dat 11OCT2002
24  41     2677     2014     3340  8.0  6.0 10.0      816      555     1078 11.2  7.6 14.8      613      384      842 11.1  6.9 15.2  42944  40277  45788                                        Talbot County                                 MD est99_MD.dat 11OCT2002
24  43    11022     8395    13649  8.9  6.8 11.0     3626     2493     4759 11.9  8.2 15.6     2442     1554     3330 10.9  6.9 14.9  39244  36875  41766                                        Washington County                             MD est99_MD.dat 11OCT2002
24  45     9481     7172    11790 11.5  8.7 14.3     3094     2121     4066 14.9 10.2 19.6     2258     1430     3086 14.6  9.2 19.9  36440  34166  38866                                        Wicomico County                               MD est99_MD.dat 11OCT2002
24  47     4398     3341     5454  9.5  7.2 11.8     1392      946     1837 14.6 10.0 19.3     1140      713     1567 15.8  9.9 21.7  37938  35578  40455                                        Worcester County                              MD est99_MD.dat 11OCT2002
24 510   116916    88535   145298 18.5 14.0 23.0    35475    24104    46846 22.4 15.2 29.6    26525    16682    36368 22.7 14.3 31.1  28581  26832  30443                                        Baltimore city                                MD est99_MD.dat 11OCT2002
