24   0   408668   376108   441228  7.7  7.0  8.3   128246   106555   149937  9.4  7.8 11.0    83352    64235   102469  8.4  6.5 10.4  53090  51415  54765   37498   29326   45670 10.5  8.2 12.8 Maryland                                      MD est01_MD.dat 29OCT2004
24   1     8954     6913    10995 13.1 10.1 16.1     2265     1627     2903 15.7 11.2 20.1     1463      963     1963 13.7  9.0 18.4  30476  28415  32686                                        Allegany County                               MD est01_MD.dat 29OCT2004
24   3    24950    19512    30389  5.1  4.0  6.2     7434     5399     9468  6.0  4.3  7.6     4782     3191     6373  5.3  3.6  7.1  61792  58018  65813                                        Anne Arundel County                           MD est01_MD.dat 29OCT2004
24   5    49996    39243    60749  6.6  5.2  8.0    14400    10483    18317  8.1  5.9 10.3     9221     6169    12273  7.1  4.8  9.5  48632  45747  51698                                        Baltimore County                              MD est01_MD.dat 29OCT2004
24   9     3777     2912     4642  4.7  3.6  5.8     1229      883     1575  5.5  3.9  7.0      834      551     1117  4.9  3.2  6.5  66717  62265  71488                                        Calvert County                                MD est01_MD.dat 29OCT2004
24  11     2998     2312     3685 10.0  7.7 12.3     1075      772     1379 13.9 10.0 17.8      744      489      999 12.8  8.4 17.1  37926  35426  40603                                        Caroline County                               MD est01_MD.dat 29OCT2004
24  13     6367     4922     7813  4.1  3.2  5.0     1752     1258     2246  4.2  3.0  5.4     1142      753     1531  3.6  2.4  4.9  61605  57518  65983                                        Carroll County                                MD est01_MD.dat 29OCT2004
24  15     6013     4670     7357  6.7  5.2  8.2     2204     1591     2817  9.3  6.7 11.9     1450      958     1942  8.2  5.4 11.0  50177  46915  53664                                        Cecil County                                  MD est01_MD.dat 29OCT2004
24  17     6974     5385     8562  5.5  4.2  6.7     2396     1726     3067  6.7  4.8  8.6     1630     1075     2185  6.2  4.1  8.3  61689  57620  66046                                        Charles County                                MD est01_MD.dat 29OCT2004
24  19     3912     3016     4807 13.0 10.0 16.0     1232      884     1580 17.8 12.8 22.9      843      554     1132 16.5 10.8 22.1  33128  30934  35477                                        Dorchester County                             MD est01_MD.dat 29OCT2004
24  21     8881     6886    10875  4.3  3.4  5.3     2645     1895     3395  4.8  3.4  6.1     1695     1113     2277  4.2  2.7  5.6  62304  58238  66653                                        Frederick County                              MD est01_MD.dat 29OCT2004
24  23     3589     2768     4410 12.2  9.4 15.0     1115      801     1428 16.0 11.5 20.5      762      502     1022 14.6  9.6 19.6  32798  30637  35112                                        Garrett County                                MD est01_MD.dat 29OCT2004
24  25    11081     8602    13559  4.9  3.8  6.0     3538     2559     4518  5.8  4.2  7.4     2266     1504     3028  5.0  3.3  6.7  59318  55530  63364                                        Harford County                                MD est01_MD.dat 29OCT2004
24  27     9561     7418    11704  3.7  2.9  4.5     2574     1851     3298  3.6  2.6  4.6     1835     1201     2469  3.5  2.3  4.7  78189  73099  83634                                        Howard County                                 MD est01_MD.dat 29OCT2004
24  29     1761     1349     2174  9.6  7.3 11.8      478      339      617 12.6  8.9 16.2      318      208      428 11.0  7.2 14.8  39698  37076  42506                                        Kent County                                   MD est01_MD.dat 29OCT2004
24  31    46101    36089    56112  5.1  4.0  6.2    14316    10403    18229  6.3  4.5  8.0     9258     6186    12330  5.7  3.8  7.6  75546  71129  80236                                        Montgomery County                             MD est01_MD.dat 29OCT2004
24  33    60891    47814    73968  7.5  5.9  9.1    21531    15627    27435  9.9  7.2 12.6    13726     9163    18289  8.8  5.9 11.8  53436  50351  56710                                        Prince George's County                        MD est01_MD.dat 29OCT2004
24  35     2350     1820     2880  5.5  4.3  6.8      705      505      905  6.8  4.8  8.7      479      314      644  6.2  4.0  8.3  58164  54369  62225                                        Queen Anne's County                           MD est01_MD.dat 29OCT2004
24  37     5967     4620     7314  6.8  5.3  8.3     2126     1536     2716  8.7  6.3 11.2     1405      931     1879  7.9  5.3 10.6  55054  51451  58910                                        St. Mary's County                             MD est01_MD.dat 29OCT2004
24  39     4236     3170     5303 20.9 15.6 26.2      988      704     1272 21.8 15.6 28.1      656      429      883 20.1 13.1 27.0  28539  26564  30660                                        Somerset County                               MD est01_MD.dat 29OCT2004
24  41     2559     1971     3147  7.5  5.8  9.3      695      498      892  9.7  7.0 12.5      465      306      624  8.7  5.7 11.6  45247  42234  48475                                        Talbot County                                 MD est01_MD.dat 29OCT2004
24  43    10833     8470    13196  8.6  6.7 10.5     3352     2439     4265 11.0  8.0 13.9     2069     1381     2757  9.3  6.2 12.5  41253  38671  44008                                        Washington County                             MD est01_MD.dat 29OCT2004
24  45     9509     7365    11653 11.4  8.8 14.0     3225     2326     4123 15.7 11.3 20.0     2155     1424     2886 14.5  9.6 19.4  37873  35378  40544                                        Wicomico County                               MD est01_MD.dat 29OCT2004
24  47     4297     3354     5240  8.9  7.0 10.9     1373      996     1750 14.1 10.2 18.0      928      618     1238 13.0  8.7 17.4  39742  37243  42409                                        Worcester County                              MD est01_MD.dat 29OCT2004
24 510   113110    88108   138113 18.4 14.4 22.5    35598    25712    45484 23.0 16.6 29.4    23226    15425    31027 21.1 14.0 28.2  28510  26740  30397                                        Baltimore city                                MD est01_MD.dat 29OCT2004
